identifier,group,major_group,sub_group,membran_prediction,seq_start,number_cysteines,x_umap_2D,mature_multimere_pred,full_multimere_pred,Dimeric,y_umap_2D,x_umap_3D,y_umap_3D,z_umap_3D,x_pca_3D,y_pca_3D,z_pca_3D,variance,x_tsne_2D,y_tsne_2D,x_tsne_3D,y_tsne_3D,z_tsne_3D
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_6_mka|Naja_naja,Plesiotypic,Plesiotypic,,Secreted,,10.0,7.9718857,2,,False,10.172948,8.003972,6.0556393,3.5754554,0.1333839981915807,0.5905010151073652,-0.2273260728932146,,-0.58673346,18.114077,-2.749884,9.232075,7.217741
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_7_mka|Naja_naja,Non-standard,Non-standard,,Secreted,,12.0,2.2871583,1,,False,11.6437845,4.794638,10.855924,-0.5338991,0.5394683924233831,-0.1465598974712857,0.1963680729010538,,-32.15016,-25.135986,12.8825655,-6.5222054,-4.988961
NCBI|Nnaj_CM019151_1_np121212_gene_1_mRNA_1|Naja_naja,Plesiotypic,Plesiotypic,,Secreted,,10.0,7.4348497,1,,False,12.82361,5.961423,7.1524277,2.930674,0.1525858836379926,-0.0497890601913971,-0.2220226414727424,,-16.59073,6.6898556,4.2961016,3.660438,2.543968
None|Nana_c3_11|Naja_naja,Reptilian Ly6 group 1-2,Ly-6,Reptilian Ly6 group 1-2,Membrane,MKP,10.0,-2.9551418,2,2.0,False,6.048335,-2.9503982,4.5183444,-0.38365936,0.831021442207659,0.0486363425534799,0.3910947486574954,,49.89044,30.025833,21.560751,-9.790199,2.811179
None|Nana_c3_8|Naja_naja,LYPD2,Ly-6,LYPD2,Membrane,,10.0,-4.250088,2,,False,5.722802,-3.9428594,4.5637245,0.24330525,1.0601130779519272,0.0090754783978397,0.3018438404560908,,50.633972,35.868683,25.963799,-6.2816305,3.6869242
None|Nana_c3_dn_10|Naja_naja,Reptilian Ly6 group 1,Ly-6,Reptilian Ly6 group 1,Membrane,,10.0,-2.4748673,2,,False,5.245944,-3.6540046,5.295049,-1.1273925,1.0094589262553475,0.2674560679838386,0.3791569125442836,,54.82631,30.481573,23.61576,-10.396676,-1.0893846
None|Nana_c3_dn_2|Naja_naja,Plesiotypic,Plesiotypic,,Secreted,,10.0,8.209995,1,,False,13.776513,4.978406,6.958588,3.6689274,0.0030074269286461,0.0605196968975831,-0.2194413801172567,,-11.140859,5.050099,0.32349867,4.807861,4.062649
None|Nana_c3_dn_25|Naja_naja,Ly6E,Ly-6,Ly6E,Secreted,MKT,11.0,3.8876216,2,2.0,False,12.201317,4.2651305,7.555344,0.2057823,0.7419573349539194,0.1950696237475023,-0.2039375913781842,,-41.347084,23.962059,15.593811,7.2221036,4.059985
None|Nana_c3_dn_3|Naja_naja,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,7.947349,2,2.0,False,13.430593,5.6024313,6.545167,3.3563318,0.067249825481051,0.1432414106349261,-0.254440519717838,,-10.827408,7.442747,1.6508563,6.9237723,3.5173874
None|Nana_c3_dn_5|Naja_naja,Non-standard,Non-standard,,Secreted,,11.0,7.387171,2,,False,13.173603,5.7119956,6.774068,2.8554404,0.1933046808684348,0.1243964521398034,-0.1898635206348487,,-14.101668,8.707642,4.479153,6.2690487,3.2563963
None|Nana_c3_dn_7|Naja_naja,PSCA,Ly-6,PSCA,Membrane,MKA,11.0,-3.2356184,2,2.0,False,6.335074,-2.8995955,4.9469204,-0.3493512,0.9748383867871844,0.2216515696835707,0.3333274055884596,,47.83293,26.951313,19.5346,-9.845525,1.413274
None|Nana_c3_dn_9|Naja_naja,Reptilian Ly6 group 5,Ly-6,Reptilian Ly6 group 5,Membrane,,11.0,-3.2161143,1,,False,7.128221,-2.5963929,5.002093,-0.0035631729,0.9158498329854756,0.0211318124327908,0.3442267690005661,,44.214622,29.610647,18.724571,-6.8977776,3.3183265
None|Nana_c4_dn_1|Naja_naja,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,7.6578455,1,1.0,False,12.668301,5.9865913,7.280038,2.9801435,0.1225292409722257,-0.0518035726854987,-0.1985651183143875,,-16.571316,6.6246567,4.2220287,3.6181338,2.5583923
SP|P29179|Naja_naja,Plesiotypic,Plesiotypic,,Secreted,,10.0,8.4198675,1,,False,13.184485,5.963858,6.8862634,3.6884181,-0.0665197295463238,0.1725462596700862,-0.1583068324857613,,-8.732945,7.0637727,0.16782957,5.651417,5.942541
SP|P29180|Naja_naja,Plesiotypic,Plesiotypic,,Secreted,,10.0,8.265996,1,,False,13.749282,5.058524,6.8444123,3.6665661,0.0023437965982003,0.1053152676571221,-0.2229240751695655,,-10.721277,5.375066,0.1978194,5.5651345,3.9010556
SP|P29181|Naja_naja,Plesiotypic,Plesiotypic,,Secreted,,10.0,8.430701,1,,False,13.944226,5.2029996,6.750024,3.888957,-0.0590013952473295,0.1171308368792259,-0.2623658026919147,,-9.413204,4.087386,-0.8083177,6.0274363,2.4406254
SP|P29182|Naja_naja,Plesiotypic,Plesiotypic,,Secreted,,10.0,8.195147,1,,False,13.958555,5.11895,6.931349,3.7673383,-0.0084341891673558,0.1204656285577529,-0.2698101278492818,,-10.063303,4.0214667,-0.4767029,5.1473145,1.6463621
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_12|Naja_naja,Short-chain,Short-chain,,Secreted,,8.0,11.503209,1,,False,10.769592,7.032298,7.8097596,6.582221,-0.2298239321407047,-0.0170361564634256,0.0226587145056464,,7.0343223,-9.087359,-7.4250574,-1.0588421,-5.054267
NCBI|Nnaj_CM019150_1_np121212_gene_1_mRNA_14|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,12.750366,2,,False,-0.56373763,10.9424,0.80557805,3.9781485,-0.2645949963118948,0.5876935360265184,0.0218747522007561,,1.8302361,39.27849,-1.9129622,17.302807,-3.3584347
None|Nana_c3_28|Naja_naja,Short-chain,Short-chain,,Secreted,,8.0,12.715062,2,,False,9.308445,8.222089,9.04165,6.173174,-0.1048188020247825,-0.1962708970904106,-0.049885672450328,,14.886392,-10.973023,-6.574808,-4.498209,4.2563868
None|Nana_c3_dn_1|Naja_naja,Short-chain,Short-chain,,Secreted,MKT,8.0,16.686975,2,2.0,False,7.811598,8.631886,10.752324,9.947734,-0.4157849699944476,-0.3298883837444434,0.195154259629017,,24.700052,-31.714882,-13.67898,-13.63708,-1.1964054
None|Nana_c3_dn_14|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,12.950512,2,,False,0.24648455,9.998578,0.16006362,3.6257093,-0.1928721153795482,0.6969802239442965,0.0727047803010686,,5.6724706,40.287888,-5.703308,17.927443,-4.545232
None|Nana_c3_dn_15|Naja_naja,Short-chain,Short-chain,P-type cytotoxin,Secreted,MKT,8.0,11.388505,2,2.0,False,0.3009178,9.273402,1.6287755,3.2494533,-0.2473067051896106,0.8453249019648881,0.0135033354428199,,3.1827085,46.613148,-3.1472497,20.823774,-0.14209588
None|Nana_c3_dn_18|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,MKT,9.0,12.971324,2,2.0,False,-0.7564224,10.91481,0.58363944,3.9333405,-0.1568840249255974,0.4019635323129539,0.0133350533350865,,0.17446302,37.918922,-2.064233,15.87147,-5.568245
None|Nana_c3_dn_20|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,13.097915,2,,False,-0.69080406,11.139606,0.54571944,3.461668,-0.2787433872459688,0.4490971288685258,0.0683865859440814,,2.6525028,37.59052,-2.5372689,15.438434,-4.140054
None|Nana_c3_dn_23|Naja_naja,Short-chain,Short-chain,,Secreted,MKI,8.0,11.598812,1,1.0,False,10.476916,7.048249,7.813952,6.4723463,-0.2496513945546399,-0.087466420542116,0.0275024664576504,,7.234162,-9.48419,-7.7889924,-1.2000757,-5.519517
None|Nana_c3_dn_24|Naja_naja,Short-chain,Short-chain,,Secreted,,8.0,11.311636,1,,False,10.035264,7.633968,7.7512407,6.2019544,-0.1448723126315937,-0.0436599055105359,-0.0144412218208748,,8.364607,-7.761557,-8.391146,-1.1797792,-2.774979
None|Nana_c3_dn_26|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,MKT,8.0,13.153395,2,2.0,False,-0.94908357,11.243705,0.8429146,3.8709877,-0.2431580373861655,0.4545147227992446,0.049402001141834,,1.1867718,37.315292,-0.99169415,15.58841,-3.3213975
None|Nana_c3_dn_27|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,MKT,8.0,12.785103,2,2.0,False,-0.87831575,11.094574,0.6270708,4.004402,-0.2058497355362337,0.5577354595423727,0.0321681037829031,,0.62254375,38.88908,-1.1273216,16.701416,-4.6993995
None|Nana_c3_dn_4|Naja_naja,Short-chain,Short-chain,,Secreted,,9.0,17.083601,2,,False,8.603192,8.278507,11.391224,9.854519,-0.4387339988419786,-0.4029965357779888,0.1354253101071797,,19.48723,-31.806086,-10.191657,-15.246533,-0.1425683
None|Nana_c3_dn_6|Naja_naja,Short-chain,Short-chain,,Secreted,,8.0,8.69118,2,,False,13.139942,5.976046,6.281104,3.8662815,0.1047179039835509,0.1265315409655542,-0.1931182769452569,,-2.9972327,2.4872866,0.29093218,4.9570684,-2.7225487
None|Nnaj_SOZL01001066_1_np121212_gene_1_mRNA_1|Naja_naja,Short-chain,Short-chain,,Secreted,MKT,8.0,13.092699,2,1.0,False,9.355687,8.273369,9.278986,6.713514,-0.1985097687517036,-0.1488459084719958,0.0172262954826481,,13.961211,-14.441828,-9.273741,-4.2784305,3.034755
None|Nnaj_SOZL01001066_1_np121212_gene_1_mRNA_2|Naja_naja,Short-chain,Short-chain,P-type cytotoxin,Secreted,MKT,8.0,10.943169,2,2.0,False,2.187598,9.357575,2.7428758,4.6459727,-0.0921671222784953,0.6661167424184063,-0.0113708573207955,,-3.9215066,48.20458,-0.22047776,19.997255,3.919922
None|Nnaj_SOZL01001066_1_np121212_gene_1_mRNA_3|Naja_naja,Short-chain,Short-chain,P-type cytotoxin,Secreted,MKT,8.0,11.207797,2,2.0,False,1.8491285,9.524924,2.6705227,4.3517137,-0.0561847340210687,0.7146058150717011,-0.0043620821935422,,-3.9562979,49.080215,-0.6904146,20.092619,4.9696307
None|Nnaj_SOZL01001066_1_np121212_gene_1_mRNA_4|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,MKT,8.0,12.831645,2,2.0,False,-0.68025935,10.802409,0.8291683,3.902159,-0.2636217528954459,0.5709956883093369,0.0314431034036784,,1.9093282,38.7897,-2.4231513,16.715036,-3.7295046
SP|C0HM08|Naja_naja,Short-chain,Short-chain,,Secreted,,8.0,16.72596,2,,False,8.148832,8.437568,11.023627,9.678464,-0.3672107323068975,-0.3646990672843733,0.2115919876362782,,23.048487,-32.413353,-12.596366,-13.378547,-2.7841759
SP|P01440|Naja_naja,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,11.597964,2,,False,0.43220407,9.193899,1.4253274,3.2087731,-0.2691240912810942,0.8489978381245413,0.0209917490768498,,3.6129398,46.36117,-3.445801,21.14717,-0.79755354
SP|P01447|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,13.298461,2,,False,-0.6548746,11.162862,0.7002549,3.5895987,-0.3010097323734071,0.3845170859668029,0.0741732082918332,,2.6527655,37.10754,-2.76388,14.822526,-3.7680202
SP|P24780|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,13.189735,2,,False,-0.5960814,11.046196,0.5472534,3.6160886,-0.311924851874441,0.5010616145595213,0.0689588835917599,,2.0619917,37.889465,-2.5171206,15.591714,-2.83562
SP|P86382|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,13.147481,2,,False,-0.6565882,10.940845,0.6809765,3.776937,-0.2517298015736765,0.4599091078523195,0.0489856489198145,,3.0843353,37.831085,-3.0815947,15.729863,-4.468346
SP|P86538|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,12.917177,2,,False,0.20529689,10.130317,0.34631544,3.7247882,-0.1677306254836853,0.6273915673372793,0.0704329529966402,,5.7231426,39.912666,-5.440246,17.804304,-5.0429673
SP|P86540|Naja_naja,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,13.14441,2,,False,-0.3372873,10.759573,0.48313853,3.6207938,-0.2598430115679357,0.5031977135174702,0.045455732455626,,3.8262706,38.12872,-3.8703306,15.981572,-4.680425
SP|P86541|Naja_naja,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,11.270379,2,,False,0.69655436,9.297624,1.5528415,3.4705346,-0.2047089708523317,0.842149995700111,-0.0048932799985052,,2.642256,46.830353,-2.416066,21.240335,0.09449955
NCBI|NAJMO_GIJF01000694.1_C620_375|Naja_nigricollis,Short-chain,Short-chain,,Secreted,,8.0,17.246914,2,,False,8.301603,7.77712,10.97703,9.75397,-0.3104899977993568,-0.3595659584241072,0.0756211807683204,,20.393974,-33.766212,-9.980818,-13.591405,-2.7580576
NCBI|NAJMO_GIJF01000822.1_C570_316|Naja_nigricollis,Short-chain,Short-chain,,Secreted,,8.0,11.5373955,1,,False,10.346321,7.3004675,7.859307,6.4915633,-0.2494232950797468,-0.0946855777028356,0.0200296342495006,,7.5939374,-9.082231,-7.853356,-1.6442422,-4.4307637
NCBI|NAJMO_GIJF01002765.1_C269_63|Naja_nigricollis,Short-chain,Short-chain,P-type cytotoxin,Secreted,,9.0,11.705507,2,,False,0.7456718,8.961312,1.4133115,3.9004796,-0.2355030862810857,0.7183416346831978,0.1272589380002443,,0.7532062,49.15251,-5.6273427,20.6772,2.7590225
NCBI|NAJNI_GIJG01001078.1_C500_294|Naja_nigricollis,Short-chain,Short-chain,P-type cytotoxin,Secreted,,9.0,11.530678,1,,False,0.78297126,8.923772,1.6059428,3.8778503,-0.2850201394729659,0.7910492565318384,0.0049513520314557,,0.5798766,46.757977,-2.9321973,19.221334,1.7111555
NCBI|NAJNI_GIJG01001188.1_C432_220|Naja_nigricollis,Short-chain,Short-chain,P-type cytotoxin,Secreted,,9.0,8.442411,1,,False,13.325171,5.8807282,6.104658,3.5909534,0.1335503941517199,0.1949794557470968,-0.1227510086778804,,-5.503241,3.3445718,1.908699,6.6938314,-1.1089368
NCBI|NAJNI_GIJG01001191.1_C479_237|Naja_nigricollis,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,8.414018,1,,False,13.101832,5.759592,6.3636746,3.7133265,-0.009460271355226,0.1231189030450407,-0.0955454571548724,,-5.5939107,3.3309221,1.9392545,6.7218676,-1.0542244
NCBI|NAJNI_GIJG01001632.1_C398_189|Naja_nigricollis,Short-chain,Short-chain,P-type cytotoxin,Secreted,,9.0,11.706425,2,,False,1.0864856,9.055925,1.6144793,4.132319,-0.1179964045383069,0.7736819790019455,-0.0110854408681929,,1.2229443,50.351665,-5.460373,19.326975,3.738959
SP|P0DSN1|Naja_nigricollis,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,11.584669,2,,False,0.9804239,9.205252,1.8425572,4.1177115,-0.2423688223604553,0.775122493298809,0.0049676969681331,,0.4869738,47.189186,-3.5614655,19.191153,2.0053663
SP|P01390|Naja_nivea,Long-chain,Long-chain,,Secreted,,10.0,11.645933,2,,False,18.616941,4.136917,13.573989,0.8353917,-0.1482976024789094,-0.1210519731711307,-0.0001877573541667,,-16.019506,-39.773594,5.891222,-15.924934,-3.8639755
SP|P25680|Naja_nivea,Plesiotypic,Plesiotypic,,Secreted,,10.0,8.159843,1,,False,13.952762,5.0728493,6.7749276,3.803392,-0.0170605834702509,0.1122338498988878,-0.2791883346903819,,-9.260472,4.5648255,-0.054570597,6.086634,2.0039532
NCBI|NAJNI_GIJH01000740.1_C512_282|Naja_nivea,Short-chain,Short-chain,,Secreted,,9.0,15.321024,2,,False,7.0552373,8.73954,9.469851,9.150099,-0.4473555693270095,-0.1402964701010463,0.1542823325154303,,25.337093,-22.975792,-15.623425,-7.6887007,0.55799836
NCBI|NAJNI_GIJH01000756.1_C445_239|Naja_nivea,Short-chain,Short-chain,S-type cytotoxin,Secreted,,9.0,13.574454,1,,False,-0.0814304,10.677343,0.6058877,3.0703478,-0.3519144081907412,0.4870844197585945,0.1211108981855856,,5.8964157,36.78942,-5.1002383,14.781912,-2.4297607
SP|P01423|Naja_nivea,Short-chain,Short-chain,,Secreted,,8.0,16.117826,2,,False,7.060325,8.458164,9.832248,9.82861,-0.452594462389523,-0.2484169100197424,0.136275588288112,,27.762781,-28.427584,-16.51637,-11.400699,0.4280257
SP|P01456|Naja_nivea,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,13.325112,1,,False,-0.17853618,10.654619,0.48547643,3.2054,-0.3757649915711573,0.3836673905638,0.1238721730957678,,6.3544445,36.12751,-5.638792,13.856326,-2.473227
SP|P01458|Naja_nivea,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,13.3365345,2,,False,-0.14824381,10.461575,0.6387976,3.2403016,-0.3525530664123045,0.5111852164705539,0.0876068510525277,,5.9762,37.316395,-5.1620474,15.394372,-2.184009
SP|P01463|Naja_nivea,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,12.254204,2,,False,1.0014596,9.047088,0.99708766,3.8922803,-0.2401540089703996,0.7783056514818398,0.0143409875555144,,7.3523006,45.457664,-6.6169276,18.764055,1.1351072
NCBI|NAJNU_GIJI01001285.1_C460_209|Naja_nubiae,Long-chain,Long-chain,,Secreted,,10.0,11.251971,2,,False,19.969805,4.636055,14.732167,0.07128433,-0.3501538043235132,-0.1575037502466964,0.0915982444391061,,-17.043745,-46.57902,0.89721483,-17.061487,-6.918739
NCBI|NAJNU_GIJI01001525.1_C450_190|Naja_nubiae,Non-standard,Non-standard,Bungarus non-standard,Secreted,,11.0,11.378658,2,,False,17.656898,4.811458,12.8390045,1.388898,-0.0391111488320751,-0.2605800785960435,-0.1342276997124986,,-11.634964,-27.313425,2.3677328,-12.930702,1.7880272
NCBI|NAJNU_GIJI01001829.1_C373_116|Naja_nubiae,Plesiotypic,Plesiotypic,,Secreted,,10.0,8.428748,1,,False,13.653342,4.9346194,7.1311526,3.5194921,0.0204464840317602,0.029884404618248,-0.2364645144275759,,-11.349241,4.1975727,0.39265248,4.4963098,2.8869584
NCBI|NAJNU_GIJI01000015.1_C2405_2196|Naja_nubiae,Short-chain,Short-chain,P-type cytotoxin,Secreted,,9.0,11.600011,2,,False,1.0214517,9.108999,1.5538611,4.123614,-0.1139649034507529,0.7657870079301212,-0.0464139543649221,,1.2249095,50.331055,-5.436615,19.317085,3.71171
NCBI|NAJNU_GIJI01000526.1_C465_223|Naja_nubiae,Short-chain,Short-chain,,Secreted,,8.0,16.981438,2,,False,6.863905,8.816255,10.25113,10.776548,-0.4684921651190534,-0.283949986589171,0.2748044991979516,,27.517693,-32.764828,-16.1739,-14.977028,-1.0302126
NCBI|NAJNU_GIJI01001024.1_C456_214|Naja_nubiae,Short-chain,Short-chain,,Secreted,,9.0,15.25045,2,,False,7.142401,8.719529,9.278975,9.148904,-0.5000338917249582,0.0813461065739815,0.1262433032000866,,26.020477,-22.545986,-16.622389,-7.1444507,1.1566474
NCBI|NAJNU_GIJI01001548.1_C448_212|Naja_nubiae,Short-chain,Short-chain,,Secreted,,9.0,11.368966,1,,False,10.78467,7.4108233,7.2974324,6.3751073,-0.2260355916843385,0.0285250977322454,0.0668364565030642,,5.5183616,-7.8640842,-6.18934,-0.6529801,-3.0863543
SP|P01382|Naja_oxiana,Long-chain,Long-chain,,Secreted,,10.0,10.310053,1,,False,18.596756,4.7613797,13.199545,0.23911792,-0.0804132217014578,-0.1918840078785459,0.0277157008709945,,-22.569038,-36.19839,7.1151843,-12.091049,-7.811789
SP|P85520|Naja_oxiana,Plesiotypic,Plesiotypic,,Secreted,,10.0,8.444965,1,,False,13.545708,5.0300293,7.1127133,3.6437504,-0.0227697087851387,0.0627199095825508,-0.1949074670304676,,-11.074634,4.4373407,-0.22528644,4.4959445,3.496839
SP|P01441|Naja_oxiana,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,11.124728,2,,False,0.678466,9.076902,1.8636075,3.6766508,-0.1938728587759512,0.9059014833743078,0.0478533083562245,,3.0557709,48.45649,-3.7785897,21.776014,1.6772999
SP|P01451|Naja_oxiana,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,12.976003,2,,False,0.25445458,10.02902,0.30078882,3.7052956,-0.2435712625213404,0.689474921825646,0.029535972379653,,4.516857,40.940365,-4.645151,18.139648,-3.07397
SP|Q9PS34|Naja_oxiana,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,11.1411495,1,,False,0.76486987,9.113395,1.9412857,3.430665,-0.1817904821841025,0.8879324233852822,0.0270047421076448,,2.8173604,48.413395,-3.5131748,21.439005,1.7787045
NCBI|NAJPA_GIJJ01000770.1_C467_213|Naja_pallida,Short-chain,Short-chain,,Secreted,,8.0,11.260045,1,,False,10.368292,7.084457,7.749402,6.240609,-0.1265458170515158,-0.0746844919625763,-0.0070275523117598,,8.242121,-7.660688,-8.420277,-0.82084113,-2.862038
NCBI|NAJPA_GIJJ01001129.1_C372_115|Naja_pallida,Short-chain,Short-chain,,Secreted,,8.0,13.121683,1,,False,9.541557,8.089457,9.37431,6.517303,-0.2153260436062444,-0.2094208456535181,-0.0974421006851608,,14.365994,-13.30021,-8.066492,-5.239219,2.5187502
NCBI|NAJPA_GIJJ01001759.1_C249_13|Naja_pallida,Short-chain,Short-chain,,Secreted,,9.0,17.108519,2,,False,7.9514923,8.220013,10.781898,10.119862,-0.3589190445495683,-0.3809714621350529,0.1729853719389074,,23.57698,-33.686188,-14.201324,-14.112305,-3.346243
SP|P01426|Naja_pallida,Short-chain,Short-chain,,Secreted,,8.0,16.917425,2,,False,7.102246,8.718051,10.531484,10.578176,-0.4086622715007019,-0.2920205442053701,0.2572869162814767,,26.948387,-32.801476,-15.555719,-14.904746,-0.9960712
SP|P01468|Naja_pallida,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,11.7751665,2,,False,0.91747916,8.99492,1.499407,3.7532117,-0.2533000427583639,0.835709738411679,0.0474733369982691,,1.2647282,48.318123,-5.1133113,19.824873,1.8391066
NCBI|NAJPH_GIJK01000105.1_C1082_864|Naja_philippinensis,Non-standard,Non-standard,,Secreted,,10.0,11.653658,1,,False,10.0165415,7.5377083,7.981357,6.4940434,-0.2595621441902849,-0.0371642245468601,0.0739185575677684,,9.266321,-8.03905,-9.430268,-1.6334474,-3.0447326
NCBI|NAJPH_GIJK01000671.1_C406_203|Naja_philippinensis,Non-standard,Non-standard,,Secreted,,10.0,16.230148,2,,False,7.861057,8.555758,10.435345,9.576967,-0.4545590926258326,-0.3159342997406157,0.1696145870582348,,24.537233,-30.405018,-13.757412,-12.043903,-0.9911739
NCBI|NAJPH_GIJK01000704.1_C431_213|Naja_philippinensis,Short-chain,Short-chain,Cobra+ 8-cysteine clade in plesiotypics,Secreted,,9.0,12.088893,1,,False,9.315701,8.167232,8.506193,6.125045,-0.2192245516436754,-0.0824972268022199,-0.0242822665042378,,14.730014,-7.97298,-6.918424,-2.406442,5.5469975
NCBI|NAJPH_GIJK01001248.1_C249_16|Naja_philippinensis,Non-standard,Non-standard,,Secreted,,11.0,16.841244,2,,False,7.7232447,8.629763,10.62783,10.124955,-0.4617080932349647,-0.2633258922471618,0.1785470172031095,,25.694365,-30.9157,-13.887882,-13.756029,0.43824908
SP|P60773|Naja_philippinensis,Short-chain,Short-chain,,Secreted,,8.0,16.671728,2,,False,7.748345,8.361896,10.485445,10.033603,-0.4154112711425268,-0.3065110901689399,0.198625730099469,,25.0819,-31.535366,-14.2697735,-13.350108,-1.1124105
SP|P83345|Naja_sagittifera,Short-chain,Short-chain,S-type cytotoxin,Secreted,,8.0,11.989824,2,,False,-0.17764612,9.89944,1.3378029,3.4088843,-0.2826600816412201,0.6865832243351652,0.0490353236545514,,2.2072055,43.308987,-2.4448178,18.106535,-0.8967372
NCBI|NAJSI_GIJL01002105.1_C250_44|Naja_siamensis,Long-chain,Long-chain,,Secreted,,10.0,11.665136,2,,False,19.744398,4.211861,14.536824,0.53439265,-0.3647102150865312,-0.194702356267237,0.1424261244920736,,-15.155891,-45.04193,1.2501943,-16.786955,-5.164996
NCBI|NAJSI_GIJL01000963.1_C467_213|Naja_siamensis,Short-chain,Short-chain,,Secreted,,8.0,9.00646,2,,False,13.189766,6.1076484,6.305596,4.1106453,0.0505347405630888,0.0564108265149411,-0.1402381260949179,,-2.881956,2.0483572,-0.20215191,4.5168066,-2.5331826
